Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month Number,Quarter,Profit Margin %
US-2016-125969,2016-11-06,2016-11-10,LS-16975,Lindsay Shagiari,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,81.424,2,0.2,-9.1602,2016,November,11,4,-11.249999999999998
US-2016-125969,2016-11-06,2016-11-10,LS-16975,Lindsay Shagiari,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,238.56,3,0.0,26.2416,2016,November,11,4,10.999999999999998
US-2017-164147,2017-02-02,2017-02-05,DW-13585,Dorothy Wardle,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,59.97,5,0.4,-11.994,2017,February,2,1,-20.0
US-2017-164147,2017-02-02,2017-02-05,DW-13585,Dorothy Wardle,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,78.304,2,0.2,29.364,2017,February,2,1,37.5
US-2017-164147,2017-02-02,2017-02-05,DW-13585,Dorothy Wardle,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,21.456,9,0.2,6.9732,2017,February,2,1,32.5
CA-2016-145583,2016-10-13,2016-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,20.04,3,0.0,9.6192,2016,October,10,4,48.0
CA-2016-145583,2016-10-13,2016-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,35.44,1,0.0,16.6568,2016,October,10,4,47.0
CA-2016-145583,2016-10-13,2016-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,11.52,4,0.0,3.456,2016,October,10,4,30.0
CA-2016-145583,2016-10-13,2016-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,4.02,2,0.0,1.9698,2016,October,10,4,49.00000000000001
CA-2016-145583,2016-10-13,2016-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,76.176,3,0.2,26.6616,2016,October,10,4,35.0
CA-2016-145583,2016-10-13,2016-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,65.88,6,0.0,18.4464,2016,October,10,4,28.000000000000004
CA-2016-145583,2016-10-13,2016-10-19,LC-16885,Lena Creighton,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,43.12,14,0.0,20.6976,2016,October,10,4,48.00000000000001
CA-2016-110366,2016-09-05,2016-09-07,JD-15895,Jonathan Doherty,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,82.8,2,0.2,10.35,2016,September,9,3,12.5
CA-2017-106180,2017-09-18,2017-09-23,SH-19975,Sally Hughsby,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,8.82,3,0.0,2.3814,2017,September,9,3,27.0
CA-2017-106180,2017-09-18,2017-09-23,SH-19975,Sally Hughsby,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,10.86,3,0.0,5.1042,2017,September,9,3,47.0
CA-2017-106180,2017-09-18,2017-09-23,SH-19975,Sally Hughsby,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,143.7,3,0.0,68.976,2017,September,9,3,48.00000000000001
CA-2017-155376,2017-12-22,2017-12-27,SG-20080,Sandra Glassco,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,839.43,3,0.0,218.2518,2017,December,12,4,26.0
CA-2015-110744,2015-09-07,2015-09-12,HA-14920,Helen Andreada,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,671.93,7,0.0,20.1579,2015,September,9,3,3.0000000000000004
CA-2014-110072,2014-10-22,2014-10-28,MG-17680,Maureen Gastineau,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,93.888,4,0.2,12.9096,2014,October,10,4,13.749999999999998
CA-2016-114489,2016-12-05,2016-12-09,JE-16165,Justin Ellison,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,384.45,11,0.0,103.8015,2016,December,12,4,27.0
CA-2016-114489,2016-12-05,2016-12-09,JE-16165,Justin Ellison,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,149.97,3,0.0,5.9988,2016,December,12,4,4.0
CA-2016-114489,2016-12-05,2016-12-09,JE-16165,Justin Ellison,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,1951.84,8,0.0,585.552,2016,December,12,4,30.000000000000004
CA-2016-114489,2016-12-05,2016-12-09,JE-16165,Justin Ellison,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,171.55,5,0.0,80.6285,2016,December,12,4,47.0
CA-2016-158834,2016-03-13,2016-03-16,TW-21025,Tamara Willingham,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,157.92,5,0.2,17.766,2016,March,3,1,11.25
CA-2016-158834,2016-03-13,2016-03-16,TW-21025,Tamara Willingham,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,203.184,2,0.2,15.2388,2016,March,3,1,7.5
CA-2015-124919,2015-05-31,2015-06-02,SP-20650,Stephanie Phelps,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,58.38,7,0.0,26.271,2015,May,5,2,45.0
CA-2015-124919,2015-05-31,2015-06-02,SP-20650,Stephanie Phelps,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,105.52,4,0.0,48.5392,2015,May,5,2,46.0
CA-2015-124919,2015-05-31,2015-06-02,SP-20650,Stephanie Phelps,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,80.88,6,0.0,21.0288,2015,May,5,2,26.0
CA-2015-118948,2015-05-28,2015-06-03,NK-18490,Neil Knudson,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,6.63,3,0.0,1.7901,2015,May,5,2,27.0
CA-2014-104269,2014-03-01,2014-03-06,DB-13060,Dave Brooks,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,457.568,2,0.2,51.4764,2014,March,3,1,11.25
CA-2016-114104,2016-11-20,2016-11-24,NP-18670,Nora Paige,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,14.62,2,0.0,6.8714,2016,November,11,4,47.0
CA-2016-114104,2016-11-20,2016-11-24,NP-18670,Nora Paige,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,944.93,7,0.0,236.2325,2016,November,11,4,25.0
CA-2016-162733,2016-05-11,2016-05-12,TT-21070,Ted Trevino,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,5.98,1,0.0,2.691,2016,May,5,2,44.99999999999999
CA-2015-119697,2015-12-28,2015-12-31,EM-13960,Eric Murdock,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,1.3596,2015,December,12,4,2.5
CA-2016-154508,2016-11-16,2016-11-20,RD-19900,Ruben Dartt,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,28.4,5,0.0,13.348,2016,November,11,4,47.0
CA-2016-113817,2016-11-07,2016-11-11,MJ-17740,Max Jones,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,27.68,2,0.2,9.688,2016,November,11,4,35.0
CA-2014-139892,2014-09-08,2014-09-12,BM-11140,Becky Martin,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,9.936,3,0.2,2.7324,2014,September,9,3,27.500000000000004
CA-2014-139892,2014-09-08,2014-09-12,BM-11140,Becky Martin,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,8159.952,8,0.4,-1359.992,2014,September,9,3,-16.666666666666664
CA-2014-139892,2014-09-08,2014-09-12,BM-11140,Becky Martin,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,275.928,3,0.2,-58.6347,2014,September,9,3,-21.250000000000004
CA-2014-139892,2014-09-08,2014-09-12,BM-11140,Becky Martin,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,1740.06,9,0.3,-24.858,2014,September,9,3,-1.4285714285714286
CA-2014-139892,2014-09-08,2014-09-12,BM-11140,Becky Martin,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,32.064,6,0.2,6.8136,2014,September,9,3,21.25
CA-2014-139892,2014-09-08,2014-09-12,BM-11140,Becky Martin,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98,5,0.8,-453.849,2014,September,9,3,-255.00000000000003
CA-2014-139892,2014-09-08,2014-09-12,BM-11140,Becky Martin,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,143.976,3,0.2,8.9985,2014,September,9,3,6.25
CA-2014-118962,2014-08-05,2014-08-09,CS-12130,Chad Sievert,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,20.94,3,0.0,9.8418,2014,August,8,3,46.99999999999999
CA-2014-118962,2014-08-05,2014-08-09,CS-12130,Chad Sievert,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,110.96,2,0.0,53.2608,2014,August,8,3,48.00000000000001
CA-2014-118962,2014-08-05,2014-08-09,CS-12130,Chad Sievert,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,340.144,7,0.2,21.259,2014,August,8,3,6.25
US-2014-100853,2014-09-14,2014-09-19,JB-15400,Jennifer Braxton,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448,2,0.8,-131.12,2014,September,9,3,-250.0
US-2014-100853,2014-09-14,2014-09-19,JB-15400,Jennifer Braxton,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,20.16,4,0.2,6.552,2014,September,9,3,32.49999999999999
US-2017-152366,2017-04-21,2017-04-25,SJ-20500,Shirley Jackson,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264,4,0.8,-243.16,2017,April,4,2,-250.0
US-2015-101511,2015-11-21,2015-11-23,JE-15745,Joel Eaton,United States,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,396.802,7,0.3,-11.3372,2015,November,11,4,-2.8571428571428568
US-2015-101511,2015-11-21,2015-11-23,JE-15745,Joel Eaton,United States,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,15.88,5,0.2,-3.7715,2015,November,11,4,-23.75
CA-2015-137225,2015-12-15,2015-12-19,JK-15640,Jim Kriz,United States,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,3.28,1,0.0,1.4104,2015,December,12,4,43.00000000000001
CA-2014-166191,2014-12-05,2014-12-09,DK-13150,David Kendrick,United States,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,24.816,2,0.2,1.8612,2014,December,12,4,7.5
CA-2014-166191,2014-12-05,2014-12-09,DK-13150,David Kendrick,United States,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,408.744,7,0.2,76.6395,2014,December,12,4,18.749999999999996
CA-2014-158274,2014-11-19,2014-11-24,RM-19675,Robert Marley,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,503.96,4,0.0,131.0296,2014,November,11,4,26.0
CA-2014-158274,2014-11-19,2014-11-24,RM-19675,Robert Marley,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,149.95,5,0.0,41.986,2014,November,11,4,28.000000000000004
CA-2014-158274,2014-11-19,2014-11-24,RM-19675,Robert Marley,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,29.0,2,0.0,7.25,2014,November,11,4,25.0
CA-2016-105018,2016-11-28,2016-12-02,SK-19990,Sally Knutson,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,7.16,2,0.0,3.4368,2016,November,11,4,48.0
CA-2014-123260,2014-08-26,2014-08-30,FM-14290,Frank Merwin,United States,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,176.8,8,0.0,22.984,2014,August,8,3,13.0
CA-2016-157000,2016-07-16,2016-07-22,AM-10360,Alice McCarthy,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,37.224,3,0.2,3.7224,2016,July,7,3,10.0
CA-2016-157000,2016-07-16,2016-07-22,AM-10360,Alice McCarthy,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,20.016,3,0.2,6.255,2016,July,7,3,31.25
CA-2015-102281,2015-10-12,2015-10-14,MP-17470,Mark Packer,United States,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,899.136,4,0.2,112.392,2015,October,10,4,12.5
CA-2015-102281,2015-10-12,2015-10-14,MP-17470,Mark Packer,United States,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,71.76,6,0.0,20.0928,2015,October,10,4,27.999999999999996
CA-2015-102281,2015-10-12,2015-10-14,MP-17470,Mark Packer,United States,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,51.84,8,0.0,24.8832,2015,October,10,4,47.99999999999999
CA-2015-102281,2015-10-12,2015-10-14,MP-17470,Mark Packer,United States,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,626.352,3,0.2,46.9764,2015,October,10,4,7.5
CA-2015-102281,2015-10-12,2015-10-14,MP-17470,Mark Packer,United States,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,19.9,5,0.0,6.567,2015,October,10,4,33.0
CA-2015-131457,2015-10-31,2015-11-06,MZ-17515,Mary Zewe,United States,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28,7,0.0,6.7116,2015,October,10,4,47.0
CA-2014-140004,2014-03-21,2014-03-25,CB-12025,Cassandra Brandow,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,7.408,2,0.2,1.2038,2014,March,3,1,16.249999999999996
CA-2014-140004,2014-03-21,2014-03-25,CB-12025,Cassandra Brandow,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,6.048,3,0.2,1.5876,2014,March,3,1,26.249999999999996
CA-2017-107720,2017-11-06,2017-11-13,VM-21685,Valerie Mitchum,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,46.26,3,0.0,12.0276,2017,November,11,4,26.0
US-2017-124303,2017-07-06,2017-07-13,FH-14365,Fred Hopkins,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,2.946,2,0.7,-2.2586,2017,July,7,3,-76.66666666666666
US-2017-124303,2017-07-06,2017-07-13,FH-14365,Fred Hopkins,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,Office Supplies,Paper,16.056,3,0.2,5.8203,2017,July,7,3,36.24999999999999
CA-2017-105074,2017-06-24,2017-06-29,MB-17305,Maria Bertelson,United States,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,21.744,3,0.2,6.795,2017,June,6,2,31.25
CA-2014-133690,2014-08-03,2014-08-05,BS-11755,Bruce Stewart,United States,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,218.75,2,0.5,-161.875,2014,August,8,3,-74.0
CA-2014-133690,2014-08-03,2014-08-05,BS-11755,Bruce Stewart,United States,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,2.6,1,0.2,0.2925,2014,August,8,3,11.249999999999998
US-2017-116701,2017-12-17,2017-12-21,LC-17140,Logan Currie,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284,2,0.8,-178.9668,2017,December,12,4,-270.0
CA-2017-126382,2017-06-03,2017-06-07,HK-14890,Heather Kirkland,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,35.168,7,0.2,9.6712,2017,June,6,2,27.500000000000004
CA-2017-108329,2017-12-09,2017-12-14,LE-16810,Laurel Elliston,United States,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,444.768,4,0.2,44.4768,2017,December,12,4,10.0
CA-2017-135860,2017-12-01,2017-12-07,JH-15985,Joseph Holt,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,83.92,4,0.0,5.8744,2017,December,12,4,6.999999999999999
CA-2017-135860,2017-12-01,2017-12-07,JH-15985,Joseph Holt,United States,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,131.98,2,0.0,35.6346,2017,December,12,4,27.0
CA-2017-135860,2017-12-01,2017-12-07,JH-15985,Joseph Holt,United States,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,15.92,4,0.0,7.4824,2017,December,12,4,47.0
CA-2017-135860,2017-12-01,2017-12-07,JH-15985,Joseph Holt,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29,9,0.0,16.2099,2017,December,12,4,31.000000000000007
CA-2017-135860,2017-12-01,2017-12-07,JH-15985,Joseph Holt,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,91.99,1,0.0,3.6796,2017,December,12,4,4.000000000000001
CA-2015-101007,2015-02-09,2015-02-13,MS-17980,Michael Stewart,United States,Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,20.8,2,0.2,6.5,2015,February,2,1,31.25
CA-2015-146262,2015-01-02,2015-01-09,VW-21775,Victoria Wilson,United States,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,23.68,2,0.2,8.88,2015,January,1,1,37.50000000000001
CA-2015-146262,2015-01-02,2015-01-09,VW-21775,Victoria Wilson,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,452.45,5,0.5,-244.323,2015,January,1,1,-54.0
CA-2015-146262,2015-01-02,2015-01-09,VW-21775,Victoria Wilson,United States,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,62.982,3,0.4,-14.6958,2015,January,1,1,-23.333333333333332
CA-2015-146262,2015-01-02,2015-01-09,VW-21775,Victoria Wilson,United States,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,1188.0,9,0.7,-950.4,2015,January,1,1,-80.0
CA-2015-146262,2015-01-02,2015-01-09,VW-21775,Victoria Wilson,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,89.584,2,0.2,4.4792,2015,January,1,1,5.0
CA-2016-130162,2016-10-28,2016-11-01,JH-15910,Jonathan Howell,United States,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,93.06,6,0.0,26.0568,2016,October,10,4,27.999999999999996
CA-2016-130162,2016-10-28,2016-11-01,JH-15910,Jonathan Howell,United States,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,302.376,3,0.2,22.6782,2016,October,10,4,7.500000000000001
CA-2015-169397,2015-12-24,2015-12-27,JB-15925,Joni Blumstein,United States,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584,2,0.2,1.8148,2015,December,12,4,32.5
CA-2015-169397,2015-12-24,2015-12-27,JB-15925,Joni Blumstein,United States,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,22.704,6,0.2,8.2302,2015,December,12,4,36.25
CA-2015-169397,2015-12-24,2015-12-27,JB-15925,Joni Blumstein,United States,Dublin,Ohio,43017,East,OFF-BI-10002852,Office Supplies,Binders,19.776,4,0.7,-13.8432,2015,December,12,4,-70.0
CA-2015-169397,2015-12-24,2015-12-27,JB-15925,Joni Blumstein,United States,Dublin,Ohio,43017,East,FUR-FU-10000087,Furniture,Furnishings,72.704,4,0.2,19.0848,2015,December,12,4,26.250000000000007
CA-2015-169397,2015-12-24,2015-12-27,JB-15925,Joni Blumstein,United States,Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,479.988,4,0.7,-383.9904,2015,December,12,4,-80.0
CA-2015-169397,2015-12-24,2015-12-27,JB-15925,Joni Blumstein,United States,Dublin,Ohio,43017,East,OFF-AR-10001958,Office Supplies,Art,27.168,2,0.2,2.7168,2015,December,12,4,10.0
CA-2015-163055,2015-08-09,2015-08-16,DS-13180,David Smith,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026,Office Supplies,Art,2.2,1,0.0,0.968,2015,August,8,3,43.99999999999999
CA-2015-163055,2015-08-09,2015-08-16,DS-13180,David Smith,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748,Furniture,Tables,622.45,5,0.0,136.939,2015,August,8,3,21.999999999999996
CA-2015-163055,2015-08-09,2015-08-16,DS-13180,David Smith,United States,Detroit,Michigan,48227,Central,OFF-ST-10002485,Office Supplies,Storage,21.98,1,0.0,0.2198,2015,August,8,3,1.0
US-2015-145436,2015-02-28,2015-03-04,VD-21670,Valerie Dominguez,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,161.568,2,0.2,-28.2744,2015,February,2,1,-17.5
US-2015-145436,2015-02-28,2015-03-04,VD-21670,Valerie Dominguez,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,389.696,8,0.2,43.8408,2015,February,2,1,11.25
US-2014-156216,2014-09-13,2014-09-17,EA-14035,Erin Ashbrook,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,18.648,7,0.7,-12.432,2014,September,9,3,-66.66666666666667
US-2017-100930,2017-04-07,2017-04-12,CS-12400,Christopher Schild,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,233.86,2,0.45,-102.048,2017,April,4,2,-43.63636363636363
US-2017-100930,2017-04-07,2017-04-12,CS-12400,Christopher Schild,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,620.6145,3,0.45,-248.2458,2017,April,4,2,-40.0
US-2017-100930,2017-04-07,2017-04-12,CS-12400,Christopher Schild,United States,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,5.328,2,0.7,-3.552,2017,April,4,2,-66.66666666666666
